ASV_1,ASV_2,correlation,pvalue
61786e38b934cbe33d5850a578a7ee22,a43c475502b54cdee1385dcca3109bfe,0.016,0.94
b6e342d9f4e409f24eea3859aa76e82a,fd28148d0cd2eca274f8a3bb38944793,-0.016,0.93
4c31c3e198534eab45b6d92b61f75b10,56eed20694eeebce9a5a6bc4626aca89,0.016,0.95
ce94860005cb569777791022ac3014af,47515cfa358287ae00ead27b78b2285b,-0.016,0.91
63f37ee4b481fccdffca10160ed5b944,c571cb007a7d9e2dfc56e8c0b4e24104,0.016,0.94
b4675aefcee3975954467e51b228d6f2,31b772f3e0f36755cdb6cd584a8a105f,-0.016,0.79
472fdc0687378563f0c9da6da7638e1a,b0d25a3bc288f3c5ac8b993c6e4504dd,0.016,0.95
522fc29c9966a380a17ce86687cc600b,ba17ca70d77eba42e5aef9d3fcc1adf3,0.016,0.91
fc7dec198c007a0622c9acba71b1edb1,0ef7e12e6eb35a8fd9fac7badac0c381,0.016,0.92
543dc760699879a2b12cd2e2525e6729,6148c6e49d72c0f24a187a979ba7a5aa,0.0159,0.91
acfe0924c0f9c6ca3720854b5b458d54,deb262fd92af4fdcd3b6240303048b2a,-0.0159,0.98
19083703874fec5c0e976f6ca4fa6bc9,8bf3a15fcb9d5db4fd6f5f1e60dbdd2f,-0.0159,0.92
55c520d7fe25c3a704fca36f36fde991,678452b1266654469afd6625a7ec25f5,-0.0159,0.87
5e2e0a4cfc3ab5f1a074ef61d2d6f68b,be9dcf562f0ab066c0b252d527a42d19,0.0159,0.9
c55a8101fb6c187736f0af61f720cb92,f3c13bc899928e8043766ca73a046487,0.0159,0.94
07751ebfb567d65db3f366d9c4037e68,0d1f62d4f2f7227766a17f0340567129,0.0159,0.89
f847d5bbe9c5a3555db3988cfa1b838f,31b772f3e0f36755cdb6cd584a8a105f,-0.0159,0.9
47515cfa358287ae00ead27b78b2285b,6de274487e1c875df3c574ec3fcd05d0,0.0159,0.88
2b7dca9f823dab555a368d87f194804f,181a2b6fbc1d5f5de022772f08fb875c,-0.0159,0.96
d96a2ea1b09f080f66ce79b9ddfa768e,b5b93f7fc3d0a88dff0ced83eb0bb5ab,0.0159,0.93
a954a29c70499c3c72ee396f69b71c51,b5b93f7fc3d0a88dff0ced83eb0bb5ab,-0.0159,0.89
7d537f12eaa3231c2c2b58b74901051c,765b69d9c4313cc8630769db523cc54c,0.0159,0.95
23a68909643e167f508a7baac78d7026,9ff60b1660430eecb3f6b31e6f3db189,-0.0159,0.88
acfe0924c0f9c6ca3720854b5b458d54,212e304679f170a464d2616b3f94a250,0.0159,0.89
df20ccfbfc0741ee313d9e9433dbac01,24b5476371dc34ef4f12b359d6ea6fe4,0.0159,0.93
fbb4d97e016a3fae74e1e3b81805e48e,99a197229849c15140fc329cff0ccb90,0.0159,0.9
eb8d145285d4d18dd0c43c75115adbf9,0e487ab2d5669f87e21a4c0c09d8d952,-0.0159,0.94
29b313a5262947210e3e9de415abaead,025ef58ad4c94b135c69cb93c2320909,0.0159,0.93
3e524f0bf09623c8530930bb8b27045c,ac9e79a82beb3b70c0c7193fff0a8524,-0.0159,0.91
0fec351445f84bd482075ceda6123f46,36e38981bc99d5d7fdd5959ca41f6313,0.0159,0.92
b5b93f7fc3d0a88dff0ced83eb0bb5ab,0a25bdc3567a1af9c215a6efaf816439,-0.0158,0.91
201a9f507c9b354eb162adf1f311c607,56eed20694eeebce9a5a6bc4626aca89,-0.0158,0.87
bb617d32673d5f60d6216a07ad7a42bc,9feda0d620fa50b57ce3f848e1b48975,-0.0158,0.91
36e38981bc99d5d7fdd5959ca41f6313,e79a45f432d0ccc86adbf9bbe7cef2a7,-0.0158,0.92
cd05a4b1cda569ae366c6980823f4c72,43c8008fb032a5ed2cb06dafa83e23ec,0.0158,0.93
b3d8bf326297fb9b18ea4fef1ce8d4a6,ef7c28bb28866912b76003ee110bdf6b,-0.0158,0.87
f816f5de71e4c19785cd5dfa8ee073db,4835c874610f20a02421b283dbe2f2b6,-0.0158,0.86
144e3876b7943b5474d329bec54856a4,8ebc39e79a930b5db089420489c40543,0.0158,0.87
cfa7e5524c99aac7db9399503a7e846a,47bb78bbb9b7eab1a487de7f1521ddd6,0.0158,0.86
144e3876b7943b5474d329bec54856a4,8b0ebd33e66653c42aa292e40bf6291c,0.0158,0.92
b64f2cd0b47a6548ebe2077c728b213f,8a1c973b6094cbd560f363581ce1beba,0.0158,0.88
7f78afb7e1d45cd528fe9cd909c93fb5,4a18801bf3179876e3e063abc1fa1b5c,-0.0158,0.88
4adbf4beb8d2b17f63b543e4d9aa39b6,6786956e5d741de3549e1c89e3a608b0,0.0158,0.94
47515cfa358287ae00ead27b78b2285b,424c5645f91f0d2c1ddce0523e2e5481,0.0157,0.8
5ec4e02584b8c58b33bde92395188ffa,b0d25a3bc288f3c5ac8b993c6e4504dd,-0.0157,0.89
cead0ca51f97bc24bf11b1d1d12aee6e,fde5fbd4507f68a2eabc92fb449d9965,-0.0157,0.98
9ff60b1660430eecb3f6b31e6f3db189,181a2b6fbc1d5f5de022772f08fb875c,0.0157,0.82
cd991e2f230049eb76c8e3b3fcece79f,ec716420b2bb28ff5cfc5b19edbe2dfa,0.0157,0.98
daec04577d1843ad73efa35de1d48151,37a9f9625f201b6e61c29ac09ec54683,-0.0157,0.87
cae75e1117d316c3a8f12909f766135b,b1dd093a530c4f323e45823253ee9e15,0.0157,0.94
94ef08db649a5339b6de95109a8bad0f,aa20c972229ba580ad2044118ab67181,0.0157,0.95
6148c6e49d72c0f24a187a979ba7a5aa,a039c1ac15b3f4bc5cf1db8a5f1cc0fd,0.0157,0.95
03a6a6d84a7be4b11b6467c91ca79d57,025ef58ad4c94b135c69cb93c2320909,0.0157,0.91
ef48b24d461ead26b22d8e442656ccc0,56eed20694eeebce9a5a6bc4626aca89,0.0157,0.86
daac17ca54538cbc9aada8497262da96,6a00993959cfffcd3e54203b0cb659a2,-0.0157,0.89
8bf3a15fcb9d5db4fd6f5f1e60dbdd2f,181a2b6fbc1d5f5de022772f08fb875c,0.0157,0.92
fc7dec198c007a0622c9acba71b1edb1,43c8008fb032a5ed2cb06dafa83e23ec,0.0157,0.91
800e0527da5f9218e61c70f7d0ec8715,d96a2ea1b09f080f66ce79b9ddfa768e,-0.0157,0.89
47bb78bbb9b7eab1a487de7f1521ddd6,405dff4269ebcff0dbc2d5c0c63a1ee3,0.0157,0.91
eb8d145285d4d18dd0c43c75115adbf9,201a9f507c9b354eb162adf1f311c607,-0.0157,0.88
acfe0924c0f9c6ca3720854b5b458d54,3e7c933c821c9f18e53e1dda439951cf,0.0157,0.93
d545914a091c15dc4913586bf390bfe6,fd28148d0cd2eca274f8a3bb38944793,0.0157,0.8
e29f9ab1342fe7d53d4f1e2d03bb5969,8aa84c2bb23089b38845d45b2f4742a7,0.0156,0.9
0112df9b91ee10ca73426db0de32571b,d693c275c376753e40770f95ba69a9f9,0.0156,0.9
b8299c90e4c775b18c1c5ff6d23ad616,b7806c4f83108800a9c32dc83c148d95,0.0156,0.95
21ceeb224e15175f0c85797abce40d0a,5ab9c9baf340ca93a35be10b4a5b294a,0.0156,0.9
03a6a6d84a7be4b11b6467c91ca79d57,23a68909643e167f508a7baac78d7026,-0.0156,0.91
8b35589e4e1ef82328d78d533f5fa1a1,89dfaf0aa4a8af8e27a826ba8dd97044,-0.0156,0.94
b26eb5a5ca6820d220d5433b1cffa5e6,3fb688a9024c5d9e0c97cf7a6859063a,0.0156,0.95
1ad05a58bf23396d80f11695ad750b75,e4486fa2f00016fa6078468bfe73bb89,-0.0156,0.93
5ccde7f0ad35d7a47123478dd67b2774,6a00993959cfffcd3e54203b0cb659a2,0.0155,0.96
c6d0e484e529a485ffc0b1f08f1fb158,de329304e57f0e32da3a08e64625a2e1,0.0155,0.9
18b7af5d1e7696bb8cd541bdde042b51,28e70a00b942f129979d73aacfbf7bcd,-0.0155,0.89
181a2b6fbc1d5f5de022772f08fb875c,eaa1d57a577a4aa93aceab1782827ea8,-0.0155,0.92
58a5d06b791283b4270f688e0b7408c9,8466f2635d9fbf9c51a04877474f3d09,-0.0155,0.87
0e94ac060981402de47bbf85360fea8b,79ba36cfcb1bdd16bc3aad97c47a1e6b,-0.0155,0.86
0e94ac060981402de47bbf85360fea8b,31b772f3e0f36755cdb6cd584a8a105f,0.0155,0.85
c7553191e309cfc2e28aea2507e7afdf,0e487ab2d5669f87e21a4c0c09d8d952,-0.0155,0.92
d0d582d9d9b71467f236f9bace54eea5,451acf82a2350fce17f55d27708aa232,0.0155,0.9
135f3b8eaf65e4c59bcd692de4f6d6ae,acfe0924c0f9c6ca3720854b5b458d54,0.0155,0.87
ba17ca70d77eba42e5aef9d3fcc1adf3,19083703874fec5c0e976f6ca4fa6bc9,-0.0155,0.96
f1ebac6585a1d66aeb6238227f0db6be,42655605abb4cc7bd5f1be954adf23b0,-0.0155,0.95
a954a29c70499c3c72ee396f69b71c51,55c520d7fe25c3a704fca36f36fde991,-0.0155,0.87
2b7dca9f823dab555a368d87f194804f,8aa84c2bb23089b38845d45b2f4742a7,-0.0155,0.88
89d1d4064aa11fd1f3efb8e1345c813f,2e8ba4a2f665cc3ad88530fc739b1f9c,0.0155,0.95
4f3989d95e7611bb6b5307454d75d3ce,cf9d6956cc5e9b057171f8ba480e6fbf,-0.0155,0.92
03a6a6d84a7be4b11b6467c91ca79d57,0a052939cf0cfd20acc22c826676e32c,-0.0155,0.87
23a68909643e167f508a7baac78d7026,28e70a00b942f129979d73aacfbf7bcd,0.0155,0.9
ba17ca70d77eba42e5aef9d3fcc1adf3,a53b7a494838590a5600a018277e55ea,0.0154,0.92
b7806c4f83108800a9c32dc83c148d95,0a052939cf0cfd20acc22c826676e32c,0.0154,0.98
63f37ee4b481fccdffca10160ed5b944,a82691ab5fd4e8d3d3b23b7958c8e764,0.0154,0.96
03a6a6d84a7be4b11b6467c91ca79d57,69dee006368ff49af541d111152b40c6,0.0154,0.85
cd05a4b1cda569ae366c6980823f4c72,24b5476371dc34ef4f12b359d6ea6fe4,-0.0154,0.92
eefd58e34806834774cf090051744fd6,b64cf0e9dea8cef6b9500b364c179b98,0.0154,0.9
a402fc6f0fd057decbe746f48bf12862,d863bc6a2fa6a8a93787e45a6abe3304,0.0154,0.97
164212c0910ca9770a6bd13bcb2c5d05,8d422552eb2392c7c2d4743727d1ff33,-0.0154,0.94
5e2e0a4cfc3ab5f1a074ef61d2d6f68b,db5aaacffe4ca31116f5b0e292074588,0.0154,0.85
a84e1039f9b157a2085d23b4114bc888,da47a34fd036b068ca0c5eaf185e2082,0.0153,0.96
e27928b6f9a580b0d7f95feeb01ba523,fbb4d97e016a3fae74e1e3b81805e48e,0.0153,0.97
15c0fe41b25c6504b8dbe48ae72283d0,28e70a00b942f129979d73aacfbf7bcd,-0.0153,0.87
5e2e0a4cfc3ab5f1a074ef61d2d6f68b,89d1d4064aa11fd1f3efb8e1345c813f,0.0153,0.87
92f305372628ccbd74b7b28b933d306b,9418ffbc4dee96cca486adf8b5f5493d,0.0153,0.89
44f513ba8d222b088ba2ad6e7ab85b8c,2e8ba4a2f665cc3ad88530fc739b1f9c,0.0153,0.91
e1c573f885ed4c9191a32116f583d78a,10ba1c6a051a49b25b443bebd244b71c,0.0153,0.92
b4675aefcee3975954467e51b228d6f2,eaa1d57a577a4aa93aceab1782827ea8,-0.0153,0.91
92f305372628ccbd74b7b28b933d306b,8b05c693d167b0c68f1316963744f122,-0.0153,0.87
38b371de3be6ddef03bea94294e9830d,519b05506b5c8269406e94701c3ff01a,0.0153,0.93
94ef08db649a5339b6de95109a8bad0f,a53b7a494838590a5600a018277e55ea,0.0153,0.95
ef7c28bb28866912b76003ee110bdf6b,9ff60b1660430eecb3f6b31e6f3db189,-0.0153,0.85
3e524f0bf09623c8530930bb8b27045c,d081020b6bdf3bf279b93bd42598e1e1,-0.0153,0.9
94ef08db649a5339b6de95109a8bad0f,aca43babf06d3410ce71cad5778ff102,-0.0153,0.91
144e3876b7943b5474d329bec54856a4,daac17ca54538cbc9aada8497262da96,0.0153,0.88
4b50be28c2cc7c6a4dbc6300155c5218,69dee006368ff49af541d111152b40c6,0.0153,0.85
387fd7acb95a1f0053edacb08ca9384d,94c501c5d59dddbd80effa77dbceebe0,0.0152,0.88
f898c7a8c566d0beb46d5448dde2387c,5ccde7f0ad35d7a47123478dd67b2774,-0.0152,0.94
ab2050607cb3fe172ea918d5a17a46c7,dc21153823efbfe6f4e092f110775cde,0.0152,0.9
89d1d4064aa11fd1f3efb8e1345c813f,916d15ab17794198ea4c5ad1e3fb6258,-0.0152,0.93
344b8fcfc08a17bb7443c1ad11ea3151,db5aaacffe4ca31116f5b0e292074588,0.0152,0.91
ee14afe4571845779465f8dc9646c7b4,65c689dc4b8772012494d43535fd1102,-0.0152,0.93
b64f2cd0b47a6548ebe2077c728b213f,a6efdb52a04e05a2a1be52f5516784fa,-0.0152,0.88
9b6a7459b2c92cee0abfc36d503488b7,2c46a6bd519e153e57e33cbee296bb41,-0.0152,0.9
8b0ebd33e66653c42aa292e40bf6291c,c2d746ce5aed150d6696eed8143ec2c7,0.0152,0.92
47bb78bbb9b7eab1a487de7f1521ddd6,72d63057d6e53e6e72b1af409c9ed0fb,-0.0152,0.94
7a7c96429cd038c333985399c9eb963c,24b5476371dc34ef4f12b359d6ea6fe4,-0.0152,0.91
58a5d06b791283b4270f688e0b7408c9,a954a29c70499c3c72ee396f69b71c51,0.0152,0.92
09383f3babfd32418e7ba07634680e12,7a7c96429cd038c333985399c9eb963c,-0.0152,0.94
5ab9c9baf340ca93a35be10b4a5b294a,d3156233792852376762d588f607ac71,0.0152,0.88
dc9b83b9dbf521d0d0b0e1576e44d06a,025ef58ad4c94b135c69cb93c2320909,0.0152,0.92
344b8fcfc08a17bb7443c1ad11ea3151,aca43babf06d3410ce71cad5778ff102,-0.0151,0.91
1f4fb4bfdca6c9d13106ed533362a62e,47bb78bbb9b7eab1a487de7f1521ddd6,0.0151,0.93
5e2e0a4cfc3ab5f1a074ef61d2d6f68b,9711e5e56376fe411f8d9ca9e739c6f1,-0.0151,0.89
f898c7a8c566d0beb46d5448dde2387c,c7553191e309cfc2e28aea2507e7afdf,0.0151,0.97
5c331188779be5bb65a2e80544aa8dea,8bf3a15fcb9d5db4fd6f5f1e60dbdd2f,0.0151,0.91
42bdb37eaf4585993d2dadc410341bfc,4835c874610f20a02421b283dbe2f2b6,0.0151,0.94
41f01f3e3cbf6beb908ae1ebb553208e,dc21153823efbfe6f4e092f110775cde,0.0151,0.92
ce94860005cb569777791022ac3014af,93fadef301b62aa732e42bf1142b3afa,0.0151,0.94
f816f5de71e4c19785cd5dfa8ee073db,8aa84c2bb23089b38845d45b2f4742a7,-0.0151,0.9
be9dcf562f0ab066c0b252d527a42d19,b4675aefcee3975954467e51b228d6f2,-0.0151,0.9
d42912a22b570ab99938b745999ae2cc,a7d0101041a4ff2c176cc0616423387a,0.0151,0.97
ac9e79a82beb3b70c0c7193fff0a8524,d02e8e093df5064814273f652473189e,0.0151,0.97
38b371de3be6ddef03bea94294e9830d,8bc8eb4392eecf9f922bfb55df2c4144,0.0151,0.94
9b6a7459b2c92cee0abfc36d503488b7,caddc7c3f8e30f2e74778fca73689c4b,0.0151,0.92
92f305372628ccbd74b7b28b933d306b,d02e8e093df5064814273f652473189e,-0.0151,0.96
7b43b24e8c817bba9f0008696985ae06,2c46a6bd519e153e57e33cbee296bb41,0.0151,0.9
7b43b24e8c817bba9f0008696985ae06,55c520d7fe25c3a704fca36f36fde991,0.0151,0.94
28b5f35cfb5f0516e5e5f896428abdcd,ac9e79a82beb3b70c0c7193fff0a8524,-0.0151,0.96
4a18801bf3179876e3e063abc1fa1b5c,31b772f3e0f36755cdb6cd584a8a105f,-0.015,0.87
543dc760699879a2b12cd2e2525e6729,61d14f45268668061628d7a7990641b2,-0.015,0.97
52708c2cfa926ba9b2f69878c97cee2c,58b2cf308363fb35b932620518786116,0.015,0.89
dd07e924156039f8e953d5ea58ab5023,b7806c4f83108800a9c32dc83c148d95,-0.015,0.91
c6d0e484e529a485ffc0b1f08f1fb158,3e524f0bf09623c8530930bb8b27045c,0.015,0.93
52708c2cfa926ba9b2f69878c97cee2c,4c31c3e198534eab45b6d92b61f75b10,-0.015,0.94
e27928b6f9a580b0d7f95feeb01ba523,abaecd8b82d14efc7ccc4dcb7f864cba,0.015,0.94
6322c84c5ee6585bf9973a931d8f279d,6de274487e1c875df3c574ec3fcd05d0,-0.015,0.95
4b50be28c2cc7c6a4dbc6300155c5218,56eed20694eeebce9a5a6bc4626aca89,-0.015,0.95
d0d582d9d9b71467f236f9bace54eea5,0a25bdc3567a1af9c215a6efaf816439,0.015,0.9
b6e342d9f4e409f24eea3859aa76e82a,80b0dd7e363e6128b4335d08d57b5618,0.015,0.93
ea156f972cd3802c3fac147e4200ba7a,a402fc6f0fd057decbe746f48bf12862,0.015,0.93
63adbcb1936348ae36887abcd1e4af55,31b772f3e0f36755cdb6cd584a8a105f,-0.015,0.92
a84e1039f9b157a2085d23b4114bc888,0c488eee4c6d02abb4e34df3ec16a09b,-0.015,0.88
ba17ca70d77eba42e5aef9d3fcc1adf3,e9e060e5e0e46911cad92b8292aeefd7,0.015,0.89
47515cfa358287ae00ead27b78b2285b,56eed20694eeebce9a5a6bc4626aca89,0.015,0.89
4e4ca97fadb8b8e92470ccce2ff91460,dc21153823efbfe6f4e092f110775cde,0.015,0.93
85b80813a3be5e162f462e085b709b85,678452b1266654469afd6625a7ec25f5,0.015,0.92
e6141036b0768b50c8079ce8ba7222f9,f1ebac6585a1d66aeb6238227f0db6be,-0.015,0.93
2b7dca9f823dab555a368d87f194804f,4c7b0d554a1103b7872deded4bccb4ea,0.0149,0.97
d863bc6a2fa6a8a93787e45a6abe3304,28e70a00b942f129979d73aacfbf7bcd,-0.0149,0.94
ec92f6331d8ecb50e3f0dee8fbf3bcb0,206069e5a5041e6c7f39a4141aefdc19,-0.0149,0.98
63adbcb1936348ae36887abcd1e4af55,fd28148d0cd2eca274f8a3bb38944793,-0.0149,0.91
fc7dec198c007a0622c9acba71b1edb1,94c501c5d59dddbd80effa77dbceebe0,-0.0149,0.94
f42aeaf1c13130f1fdfc8bafa43ded29,27201d8b9c2a23edc5ee1b093c39fe46,0.0149,0.93
1ad05a58bf23396d80f11695ad750b75,678452b1266654469afd6625a7ec25f5,-0.0149,0.92
344b8fcfc08a17bb7443c1ad11ea3151,37d606d03d54c46da31b937d8f5b6b61,0.0149,0.86
8bc8eb4392eecf9f922bfb55df2c4144,387fd7acb95a1f0053edacb08ca9384d,-0.0149,0.96
a039c1ac15b3f4bc5cf1db8a5f1cc0fd,34bd302b38c473a6dc69875818ebfb23,-0.0149,0.89
ce94860005cb569777791022ac3014af,a7d0101041a4ff2c176cc0616423387a,-0.0149,0.91
0f4c04cefd226f6854ad0fbc2a2de226,424c5645f91f0d2c1ddce0523e2e5481,-0.0149,0.87
0e9cc4c909306f5a9562d84888902e09,19083703874fec5c0e976f6ca4fa6bc9,-0.0149,0.94
7b43b24e8c817bba9f0008696985ae06,678452b1266654469afd6625a7ec25f5,0.0149,0.92
5e2e0a4cfc3ab5f1a074ef61d2d6f68b,37a9f9625f201b6e61c29ac09ec54683,0.0149,0.96
c97b49b5849b709da91fb5f6f48cd9eb,d3cf08daefed96f494257ceff63a6cf8,0.0149,0.92
87ec65202e592d81d47b66d1484732df,d3156233792852376762d588f607ac71,-0.0149,0.85
5cb2b4186e2e95521540e2ccbafcb4c9,868a2dd217365ddd6d6ab64d48aeed4a,0.0149,0.95
7f78afb7e1d45cd528fe9cd909c93fb5,8aa84c2bb23089b38845d45b2f4742a7,-0.0149,0.92
8b35589e4e1ef82328d78d533f5fa1a1,6322c84c5ee6585bf9973a931d8f279d,-0.0149,0.91
07751ebfb567d65db3f366d9c4037e68,0e94ac060981402de47bbf85360fea8b,0.0149,0.92
717e65e6ba1d91587e9c1fc36b2b0c44,01bc6f144e0f577c7a5364ebafdb3509,0.0148,0.96
f847d5bbe9c5a3555db3988cfa1b838f,9418ffbc4dee96cca486adf8b5f5493d,-0.0148,0.94
430c875622713c0d7662add2d8e7db60,9418ffbc4dee96cca486adf8b5f5493d,0.0148,0.96
a402fc6f0fd057decbe746f48bf12862,8b0ebd33e66653c42aa292e40bf6291c,-0.0148,0.93
499a635c6e7dcd5c8ef518302aa50011,a84e1039f9b157a2085d23b4114bc888,-0.0148,0.92
36e38981bc99d5d7fdd5959ca41f6313,cfa7e5524c99aac7db9399503a7e846a,0.0148,0.9
93fadef301b62aa732e42bf1142b3afa,a84e1039f9b157a2085d23b4114bc888,0.0148,0.94
543dc760699879a2b12cd2e2525e6729,44f513ba8d222b088ba2ad6e7ab85b8c,-0.0148,0.96
7f78afb7e1d45cd528fe9cd909c93fb5,93fadef301b62aa732e42bf1142b3afa,-0.0148,0.98
793ecb5ed65cd96425a35698e8ab9e78,9711e5e56376fe411f8d9ca9e739c6f1,0.0148,0.96
10ba1c6a051a49b25b443bebd244b71c,06246fa4c1b00ea76b5539442f32c012,-0.0148,0.94
38b371de3be6ddef03bea94294e9830d,93fadef301b62aa732e42bf1142b3afa,-0.0147,0.95
b8299c90e4c775b18c1c5ff6d23ad616,387fd7acb95a1f0053edacb08ca9384d,-0.0147,0.88
3679eb1918d142d7e468ea32c2f42595,c7553191e309cfc2e28aea2507e7afdf,-0.0147,0.96
a039c1ac15b3f4bc5cf1db8a5f1cc0fd,ef48b24d461ead26b22d8e442656ccc0,0.0147,0.91
8b05c693d167b0c68f1316963744f122,c2d746ce5aed150d6696eed8143ec2c7,-0.0147,0.95
ab2050607cb3fe172ea918d5a17a46c7,cfa7e5524c99aac7db9399503a7e846a,-0.0147,0.94
38b371de3be6ddef03bea94294e9830d,894d5f2608f2a0e9e3bf2499f1cc6130,-0.0147,0.97
27201d8b9c2a23edc5ee1b093c39fe46,2e8ba4a2f665cc3ad88530fc739b1f9c,0.0147,0.93
144e3876b7943b5474d329bec54856a4,0e487ab2d5669f87e21a4c0c09d8d952,0.0147,0.85
894d5f2608f2a0e9e3bf2499f1cc6130,80b0dd7e363e6128b4335d08d57b5618,-0.0147,0.94
424c5645f91f0d2c1ddce0523e2e5481,31b772f3e0f36755cdb6cd584a8a105f,0.0147,0.87
3e524f0bf09623c8530930bb8b27045c,24b5476371dc34ef4f12b359d6ea6fe4,-0.0147,0.94
0ef7e12e6eb35a8fd9fac7badac0c381,b4675aefcee3975954467e51b228d6f2,-0.0146,0.88
5cb2b4186e2e95521540e2ccbafcb4c9,b7806c4f83108800a9c32dc83c148d95,-0.0146,0.96
5cb2b4186e2e95521540e2ccbafcb4c9,daec04577d1843ad73efa35de1d48151,-0.0146,0.91
21ceeb224e15175f0c85797abce40d0a,8b35589e4e1ef82328d78d533f5fa1a1,0.0146,0.95
d42912a22b570ab99938b745999ae2cc,daac17ca54538cbc9aada8497262da96,-0.0146,0.93
cd05a4b1cda569ae366c6980823f4c72,1ad05a58bf23396d80f11695ad750b75,0.0146,0.98
ce94860005cb569777791022ac3014af,deb262fd92af4fdcd3b6240303048b2a,-0.0146,0.93
a7d0101041a4ff2c176cc0616423387a,04869be25e3dc4d526ce3824d407aedf,-0.0146,0.97
ec716420b2bb28ff5cfc5b19edbe2dfa,0c488eee4c6d02abb4e34df3ec16a09b,0.0146,0.97
ac9e79a82beb3b70c0c7193fff0a8524,6aa300d5323cbf75dc53cec3e6acb87c,0.0146,0.91
f1ebac6585a1d66aeb6238227f0db6be,55c520d7fe25c3a704fca36f36fde991,0.0146,0.96
5ec4e02584b8c58b33bde92395188ffa,42655605abb4cc7bd5f1be954adf23b0,-0.0146,0.91
85b80813a3be5e162f462e085b709b85,63adbcb1936348ae36887abcd1e4af55,-0.0146,0.93
ff6f97ce50ea01298f8e58b53b97d489,79ba36cfcb1bdd16bc3aad97c47a1e6b,0.0146,0.91
499a635c6e7dcd5c8ef518302aa50011,db5aaacffe4ca31116f5b0e292074588,0.0146,0.95
8bc8eb4392eecf9f922bfb55df2c4144,8a1c973b6094cbd560f363581ce1beba,-0.0146,0.93
da47a34fd036b068ca0c5eaf185e2082,8b0ebd33e66653c42aa292e40bf6291c,0.0146,0.96
fde5fbd4507f68a2eabc92fb449d9965,9418ffbc4dee96cca486adf8b5f5493d,-0.0146,0.94
07751ebfb567d65db3f366d9c4037e68,29b313a5262947210e3e9de415abaead,-0.0145,0.9
7281c911136ba2bdcafebb9c71729dea,522fc29c9966a380a17ce86687cc600b,0.0145,0.94
7bdb643584d385bedc3578796b996258,56eed20694eeebce9a5a6bc4626aca89,-0.0145,0.91
7bdb643584d385bedc3578796b996258,eaa1d57a577a4aa93aceab1782827ea8,0.0145,0.86
534d7b1bce2cf035866320576094f81e,ab2050607cb3fe172ea918d5a17a46c7,-0.0145,0.9
d801b2110a503327da848c95357ca4a5,a53b7a494838590a5600a018277e55ea,0.0145,0.94
f1ebac6585a1d66aeb6238227f0db6be,99a197229849c15140fc329cff0ccb90,0.0145,0.94
3343d19c0bc1759a66023cbc86c92592,daec04577d1843ad73efa35de1d48151,-0.0145,0.92
135f3b8eaf65e4c59bcd692de4f6d6ae,93fadef301b62aa732e42bf1142b3afa,-0.0145,0.96
868a2dd217365ddd6d6ab64d48aeed4a,678452b1266654469afd6625a7ec25f5,-0.0145,0.89
6322c84c5ee6585bf9973a931d8f279d,451acf82a2350fce17f55d27708aa232,-0.0145,0.95
9ff60b1660430eecb3f6b31e6f3db189,6786956e5d741de3549e1c89e3a608b0,0.0145,0.8
a954a29c70499c3c72ee396f69b71c51,e79a45f432d0ccc86adbf9bbe7cef2a7,0.0145,0.95
28f1a500a5a6ebd1cede9322b50bcaad,0d1f62d4f2f7227766a17f0340567129,-0.0145,0.92
0e94ac060981402de47bbf85360fea8b,23a68909643e167f508a7baac78d7026,0.0145,0.9
d545914a091c15dc4913586bf390bfe6,61d14f45268668061628d7a7990641b2,0.0144,0.89
47bb78bbb9b7eab1a487de7f1521ddd6,eaa1d57a577a4aa93aceab1782827ea8,-0.0144,0.86
b5a22689fdda6393715cd10a326927d3,85b80813a3be5e162f462e085b709b85,-0.0144,0.91
a954a29c70499c3c72ee396f69b71c51,765b69d9c4313cc8630769db523cc54c,-0.0144,0.93
8c740d5ca21893b47c7619df1247c75d,5c331188779be5bb65a2e80544aa8dea,0.0144,0.98
144e3876b7943b5474d329bec54856a4,2c1453fb27de0eb5e19ae61028df3294,-0.0144,0.89
894d5f2608f2a0e9e3bf2499f1cc6130,025ef58ad4c94b135c69cb93c2320909,-0.0144,0.93
ec716420b2bb28ff5cfc5b19edbe2dfa,1449d53a8ab97ad249f2332b5bd012b9,0.0144,0.93
93fadef301b62aa732e42bf1142b3afa,ab2050607cb3fe172ea918d5a17a46c7,-0.0144,0.96
164212c0910ca9770a6bd13bcb2c5d05,61786e38b934cbe33d5850a578a7ee22,0.0144,0.95
c55a8101fb6c187736f0af61f720cb92,d3cf08daefed96f494257ceff63a6cf8,-0.0144,0.94
15c0fe41b25c6504b8dbe48ae72283d0,eb8d145285d4d18dd0c43c75115adbf9,0.0144,0.92
201a9f507c9b354eb162adf1f311c607,dc21153823efbfe6f4e092f110775cde,0.0144,0.9
0d1f62d4f2f7227766a17f0340567129,79ba36cfcb1bdd16bc3aad97c47a1e6b,-0.0144,0.94
bb617d32673d5f60d6216a07ad7a42bc,201a9f507c9b354eb162adf1f311c607,-0.0144,0.86
61786e38b934cbe33d5850a578a7ee22,75dd0ee2682cb0bf3146f334b0c41c93,0.0144,0.9
817555c3b5d93664c38e8fbec64eba2e,424c5645f91f0d2c1ddce0523e2e5481,0.0144,0.88
