"seq","5-10","A","B","C","Ca","Cb","D","E","Ea","F","Fa","Fb","G","Ga","H","Ha","I","Ia","J","Ja","Jb","K","L","M","N","Na","P","Q","Qa"
"0e94ac060981402de47bbf85360fea8b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129704246122266,0,0,0.0115761095812342,0.0139942053623722,0.00990792875957565,0.00988948979928214,0,0,0,0
"4384fe206f8e57a3d02fc1eb2e0dc265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467496733088306,0,0,0,0,0,0,0
"29883fe16dfa7fad85b04c037bb05601",0,0,0,0,0,0,0.000810729190101807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b6ecabe8f3fae795ee25df066ea90fe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000387823129383613,0,0,0,0
"bcf2fe85a3275fa10a9f66d32e565fa4",0.00212199902918544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c4b816fb8f22fadba37d3f297f19730",0,0,0,0.00421573850157324,0,0,0,0.00197729758176506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fd4dc2d3654041c497b3d8e6cee4d18b",0.26684137792007,0,0,0,0,0.32654570099504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201a9f507c9b354eb162adf1f311c607",0.0527847258509879,0,0,0,0,0,0.0054724220331872,0.0298115635404578,0.247052820967265,0.0907872095601043,0.00563174048939825,0,0.00740331668587527,0,0.00392274335273308,0.0141232963773745,0.00754497343091499,0,0.00253769177195738,0,0,0.00155832244362769,0,0,0.00310258503506891,0,0.00284864214724315,0,0
"6d500b30af1a9a8e0b1e52b662808599",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00957609805924413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19cfc988be2bc698e4e8e24f3c017dad",0.164985424519168,0,0,0,0,0.0184837189242476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37e77987f6db9eb8df82f8185f8440b7",0.013262493932409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6650a92f75285af3244da368e945c376",0,0.00704194834460045,0.00523030789079117,0.00421573850157324,0,0,0,0.0044108946054759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0607c3ec24c886df3c9bac4259e1e910",0,0,0,0,0.0303674460977832,0,0.0050670574381363,0,0,0.00105566522744307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3756db37fff5d61b7ec84aad15fa4c44",0,0,0.000653788486348896,0.00613198327501562,0.0328980666059318,0,0.0156065369094598,0.00988648790882529,0.00805607024893257,0.00253359654586338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"004df64542e790b66bddce5295c5f9f2",0,0,0,0,0,0,0,0,0,0.000844532181954459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5f41d216306c604d87ba8ffe56340e7f",0,0,0,0.00785660357111376,0,0,0.00993143257874714,0.00714869125715059,0.00537071349928838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"951daa4c85bba9e3a72b4bb15749adda",0,0,0.000653788486348896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ef29434876e20a83290e58de1f4e09c2",0.0122014944178163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58bd12d54ddade76b08e3fc252745a97",0,0.00108337666840007,0,0.00095812238672119,0,0,0.00141877608267816,0.00152099813981928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f036998f7c6ae9f7b01b50adfca811a3",0.0013262493932409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cb0675920de285932e554b08f1db3466",0.00106099951459272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70deeba9f4974d134dbc64d97bd2fff7",0.00212199902918544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa1752718a40da1c6c32371773653272",0.000530499757296361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9591914f1b4272813c5d24f968e4ca81",0.00344824842242635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5901c122dbe9545a6149416c6397f234",0.0148539932042981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8913bd6e6eb2b354098d2f01d9b65391",0.00185674915053726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67d673cfb165578d52df1cfbd958a5c9",0.0095489956313345,0,0,0,0,0.0154030991035396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a0138f57c9f1b4f6a71bceb94b56572f",0.0164454924761872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89be024198d6c2575cdec2fecfd9129a",0.0265249878648181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ed09d7afbe54912303e1d4ad8b7b1d32",0.0143234934470017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0717587ee3e819d58ad9801323db963c",0.0111404949032236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af1c0fc82127e2f2ccd3473cfa7555e6",0,0,0,0,0,0,0,0.000912598883891565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba6bc4c3f11394ddeb20d0be26876b26",0,0,0,0,0,0,0,0,0,0,0,0,0.00100044820079396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e5082651856dbc9ff0f821a8b2132fb",0,0,0.00130757697269779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"999c957beee975a83be3857c1d8051a5",0,0,0,0.00095812238672119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1bfb8e6cb930a8c9ef5d52ea4ba2fd40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845897257319126,0,0,0,0,0,0,0,0,0,0
"e5e19986a4acee87091482f691a1396f",0,0,0,0,0,0,0,0,0,0,0,0,0.000400179280317582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b6ab36584c143c9ee24a4aa735f0e53",0,0,0,0,0,0,0,0.000304199627963855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9f96ba0239a56945df3d725759d37f26",0,0,0,0,0,0,0.000608046892576355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e33914420d19e3dcbaf511090df6d385",0,0,0,0,0,0,0,0.00517139367538553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e351ff2570360ae0b6c68b9b864b0870",0,0,0,0,0,0,0,0,0,0.00168906436390892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25c54c57b4a4283237b33fdae82003c0",0.00503974769431543,1.28353050788698,0.76994490742355,1.40192467625045,1.01730944427574,0.110902313545485,4.89133188618173,5.72929579307124,3.26270845081769,8.53568676301371,6.4342635091375,5.76349335503119,6.48130362402356,5.37857507660878,3.47234109323291,1.65595650024716,2.00965756599157,4.14025959649074,2.05383854077084,1.3530707879465,1.27180393022742,0.661841803557873,0.745580163473051,0.463256083709915,0.239092959264998,0.204218483296757,0.0784959169462556,0.084106647228686,0.0664199639434482
"aa61e61d77b1c5238145c9b2cabdb9d5",0,0,0,0.00095812238672119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7851f5e3ccefb9a300394199f665614c",0,0,0,0,0,0,0,0.00197729758176506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4052ad7208717391c9277f1041875b5e",0,0,0,0,0,0,0,0.000304199627963855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35642394927b4d894a1ac8d30f690a93",0,0,0,0,0,0,0,0,0,0.000844532181954459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bbb8763717da88ebc18aff53f9de028f",0,0,0,0,0,0,0,0.000456299441945783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607a06d9faf3f514074b5a4908b55a82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00058173469407542,0,0,0,0
"fc342d5f1833e1ea778160c892d7a5f3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000316515794138128,0,0
"e29f9ab1342fe7d53d4f1e2d03bb5969",0.0774529645652687,0.0384598717282025,0.033779071794693,0.535207165222457,0.103755440834093,0,1.10583461529887,1.37802431467626,0.467252074438089,1.95445860208811,1.68670627657478,0.854353132628153,0.793955692150083,0.855464759959142,0.487846627867169,0.427229715415578,0.337368097696627,0.249079788558935,0.133087835151542,0.0962045743723427,0,0.0834815594800546,0.116877529970923,0.187284019235881,0.1964324150328,0.13106559375762,0.116161296448693,0.176623959180241,0.107537084479868
"17123c2e3b5a49f1a34d33c72878a37e",0.0222809898064472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c048a804411d231b1deb9a1837203634",0,0,0,0,0,0,0.00263486986783087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e524f0bf09623c8530930bb8b27045c",0.00424399805837089,0,0,0,0,0,0.00385096365298358,0.014753681956247,0,0.0270250298225427,0,0,0.00720322704571648,0,0.00463596941686637,0,0,0,0.0177638424037016,0,0,0.003561879871149,0.00829286243696129,0.0461564486116817,0.0901688775816901,0.0487685930260912,0.0340254478698487,0.0644817628753259,0.0632571085175697
"713956008008d889ae4a6327cb4f1061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101495855585897,0.0255963265393185,0,0,0,0
"f0547f74dbcfeca9eef70572311914b5",0.171881921364021,0,0,0,0,0.585317765934506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24dce07cef9924ddcdee5af002e38965",0,0,0,0,0,0,0,0,0,0,0,0,0.00100044820079396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601d70854057d4d8e94070f73350d797",0,0,0,0,0,0,0,0,0,0,0,0,0.00100044820079396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"096a35b50fcf7f2a0a2024a4dad55bab",0,0,0,0,0,0,0.000405364595050904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aa58fe86d0f5e4b909114de614e7a57e",0,0,0,0,0,0,0,0.0016730979538012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5b2537343a26f4daf0379a8b46eb2ef",0.0856757108033623,0.0888368868088057,0.0614561177167963,0.876107110417856,0.258123291831157,0.120144173007609,2.14741894228216,2.54402148866172,0.789494884395392,3.42246666737044,2.83839720665672,1.68497423379441,1.83042002817262,1.80988253319714,0.890106128038343,0.896829319963279,0.721622815999655,0.536905322004816,0.3095983961788,0.273096856282779,0.211967321704571,0.201023595227971,0.244121137988048,0.504579396341316,0.503782245069314,0.225554742745672,0.234379945559283,0.274748380947041,0.265679855773793
"704d9e2c5c3cea3c4683fe56146b043e",0.0538457253655806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"068318d9dda2d16e8aa77418261bd64b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203607142926397,0,0.0102867633094891,0,0
"68c0d62cad841fbf52eb5c92f9f2f0ff",0,0,0,0.000574873432032714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b4551c091eadcf47d15aad6921457f76",0,0,0,0,0,0,0,0.000760499069909638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ae9418ce9d02c32999138b34c48512fb",0.013262493932409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dac9df4edca47d4aefa5e8b6eb75543a",0.00159149927188908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52fc77f20545190663b74a1784361e4e",0.00716174672350087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f9e991f7932771f75b908089e6a3c5f0",0.035278233860208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7ca0aa981440578673a435c612592e0b",0.00477449781566725,0,0.00174343596359706,0.00306599163750781,0,0,0.00344559905793268,0.00258569683769277,0,0.00506719309172675,0,0,0.00420188244333461,0,0.00320951728859979,0,0,0,0.00479341779147505,0,0,0,0,0,0,0,0,0,0
"7ba3402ab86ac791941e0dc862234ee8",0.10212120327955,0,0,0,0,0.117063553186901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac2b4531feeeea309e70b76c5033f7e4",0.0960204560706413,0,0,0,0,0.113982933366193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522fc29c9966a380a17ce86687cc600b",0.00530499757296361,0.00595857167620038,0,0.00344924059219628,0,0,0.0121609378515271,0.0132326838164277,0,0.0198465062759298,0,0,0.0212095018568319,0,0.00998516489786603,0,0.0118563868200093,0,0.00761307531587213,0,0,0.00378449736309581,0.0038872792673256,0.00990792875957565,0.00562343537606239,0,0.0034816737355194,0,0
"043c5bc3b765f90981eb6625127663ef",0,0,0,0,0,0,0.00952606798369624,0.0094301884668795,0,0.0217467036853273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04869be25e3dc4d526ce3824d407aedf",0.24641713726416,0.285740596290518,0.108093029743018,0.887604579058511,0.544083409251949,0.961153384060873,3.19163813913329,3.66378031919667,1.84484008700556,6.19907734859121,3.68034240982176,5.74993219419582,6.2203867332565,5.15832482124617,3.55008273422344,3.50257750158887,2.93499466462593,4.55816013062851,3.08526926319529,3.64646370604847,2.39346434091411,1.42274839103208,2.19112974701587,3.08112418742901,2.53888411650982,1.13082175079249,1.20924859150472,1.54756230900782,1.29993358003606
"5613f4a6a9df36d05e0e24570423fed1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155129251753445,0,0,0,0
"94c987167d228d5d7c91fde448e1cb6f",0.00477449781566725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"069542283eb54c7a749da63bb4204831",0,0,0,0,0,0,0.000405364595050904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"945e47119242497c2e0bc5b3c6b6ba8e",0.0185674915053726,0,0,0,0,0.0492899171313268,0,0,0,0,0,0,0.000600268920476373,0,0,0,0,0,0.00112786300975883,0,0,0.00155832244362769,0.00310982341386048,0.0558227205722433,0.138646768754642,0.109729334308705,0.148920681141989,0.224284392609829,0.129677072461018
"7935c8ea2b1b44460993759d6d1cd5da",0.00875324599538996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58ed3302b41e8d33d7b483d7c0d975f3",0.00795749635944542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dfba8e8bfc169f25150d154a466d4477",0.00106099951459272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"da47a34fd036b068ca0c5eaf185e2082",0.181696166874004,0,0,0.0695596852759584,0.0227755845733374,0,0.10559747701076,0.152251913795909,0.163806761728296,0.85339976986498,0.647650156280799,0.88486574450773,0.976437443974901,0.884193054136874,0.57058085130663,0.441353011792952,0.438686312340343,0.92713032408048,0.460168107981605,0.238959749247432,0.287039081474939,0.211041382365578,0.208617320679807,0.208066503951089,0.159395306176665,0.124969519629359,0.0739064379312528,0,0
"7e3579bed6d01cac3f73b2e45ee36852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483313598028081,0,0,0,0,0
"817555c3b5d93664c38e8fbec64eba2e",0,0,0,0,0,0,0,0,0,0.01372364795676,0,0,0.0334149699065181,0,0.0242496861805318,0,0,0,0.0171999108988222,0,0,0,0,0.0149827215388705,0.0323832313035317,0,0.0482686586060644,0.120552861027783,0.183445614700952
"2919ca12aa75e54dc25b4e3750d8712c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000316515794138128,0,0
"613cd0ab8ed46a361940e06efaecdb6d",0.34111134394156,0,0.000871717981798529,0,0,0.0677736360555744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a890e281ef9de265199252d45d16a904",0.016180242597539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6533ef83a51929f69e6f95d7a59a421c",0.104243202308735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37a53b3aab9bc373c583f6be8ab1d858",0.013262493932409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46423ee425d08764624f28b7140cc759",0,0,0,0,0,0.0184837189242476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4d5eeba41b7a507f54023d01ce1fb31a",0.00716174672350087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82eeb8631b1f7982fd141bbf2ed2f4dc",0.0559677243947661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58775dbd44f0df19b94bc37ab4e4c579",0.0116709946605199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"084437b858d3fa8724b6da08a434b92f",0.00212199902918544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b6c39d6fb07636b4e870fe0bb1803cc",0.00397874817972271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7e616d63605ffd0d9129244621edbfc",0.0360739834961526,0,0,0,0,0.0246449585656634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c90a0c962c8b6283f7a71b644fce90c",0.254374633623605,0,0,0,0,0.083176735159114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e367941e1e567e6ca872d51930564433",0.00503974769431543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36822e5c96ad047bd5a4d78c9ebfe7f6",0.010344745267279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3badde1c4760a921d723409ee05fead0",0.0127319941751127,0.00108337666840007,0,0.01130584416331,0,0.0492899171313268,0.042157917885294,0.0343745579599156,0.0161121404978651,0.120979235064976,0.0366063131810886,0.0847572552210469,0.12905781790242,0.102145045965271,0.0966421316900605,0.028246592754749,0.101857141317352,0.127307447485678,0.101789636630735,0.0217236135679484,0.0529918304261426,0.0327247713161814,0.0878525114415586,0.101012541987869,0.0764011564885718,0.0487685930260912,0.0425713743115781,0.0392497687067201,0.0316285542587848
"73e316aef3faef6abf714c6a2802f409",0.000795749635944542,0,0,0,0,0,0,0.000456299441945783,0,0.00168906436390892,0,0,0.00100044820079396,0,0.000713226064133288,0,0,0,0,0,0,0,0,0,0.000387823129383613,0,0.00110780527948345,0,0
"551f70cf3f951806a9b28706825acfeb",0.0193632411413172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67bf6c3e83fa94009baa7f3b5929da23",0.00397874817972271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503e3f397b970f03e626474b548327b4",0.0148539932042981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112786300975883,0,0,0,0,0,0,0,0,0,0
"170083f87321cde2efee1b7332711ec9",0.0013262493932409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94acc4dffe893d4a1b62a868448573db",0.00716174672350087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cd2e5cd5a48d09ea23594e5f99ad27ae",0.00212199902918544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f19176efd7a39631a702b95a9d4b247",0.0013262493932409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371f00ae446e2e0a412ac4e6dcdacf85",0.0625989713609706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b6eff50a2aefce9119d1eeb59b28bbed",0.000795749635944542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a546e3eda27cb19d4d000a7e51072e30",0,0,0,0,0,0.040048057669203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c4118088ab2644671a1d9d540c060b19",0,0,0,0.0419657605383881,0,0,0.00222950527277997,0.00365039553556626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060960741282614,0.0213648161043236,0.0168213294457372,0.113862795331625
"cab39ec57bab4d0e6ea98f181ec4eae1",0,0,0,0,0,0.0184837189242476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dc9b83b9dbf521d0d0b0e1576e44d06a",0,0,0,0,0,0,0.16133510883026,0.399566211330524,1.11442305110234,0.282284881818278,0.0816602370962746,0.0406834825061025,0.0202090536560379,0.022344228804903,0.0153343603788657,0.0176541204717181,0.0145510201881932,0.0193728724434727,0.00169179451463825,0.0217236135679484,0,0.0017809399355745,0.0025915195115504,0.0012082839950702,0,0,0,0,0
"4d145a769891543537f2c8681627eff6",0,0,0,0,0,0,0,0,0,0,0,0,0.0090040338071456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac88022abe88b69c50f8c064630c5ff2",0.00583549733025997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b5b93f7fc3d0a88dff0ced83eb0bb5ab",0,0,0,0.0714759300494008,0,0,0.0231057819179015,0.0428921475429036,0.0537071349928838,0.00253359654586338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314153838718252,0.00736863945828865,0.0152401853206535,0.0186744318541495,0,0.00948856627763545
"cb1e3bce988edfd40e886c602d0acd01",0,0,0,0,0,0.0154030991035396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a326ae5ed3864dcaaf79bc7b1c0a8e7",0.00185674915053726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5c92a1870d7469268123d143f0a95910",0.00212199902918544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96a0d03e75930560abfccfea17f4410f",0.00663124696620451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de1e619dc7f15e1df4639581d8f08666",0.00424399805837089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f9592d197b4e8b201673245f0501b6b3",0.00106099951459272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab8d396cc48256dc50ec98bcc4419d8b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845897257319126,0,0,0,0,0.000724970397042121,0,0,0.000633031588276255,0,0
"5991e2c541e0896df6ced29abbf2edf2",0,0.00135422083550009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d4f702bfdf848fddbfe1e84a30c73b1",0.199467908743432,0.0016250650026001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b083efba34da97dfc1a6fa6864721978",0.0013262493932409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c97244fcde2f912b5f515df2d4803f23",0.0408484813118198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01a540c3219dcfac8683674bf53a3d63",0.0307689859231889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071b98661dd8853c0e46701d6b23af6",0.0159149927188908,0.00135422083550009,0,0.00325761611485205,0,0,0,0.00745289088511445,0,0.00274472959135199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f20eb21e67f757812108449fe407b3c0",0.00530499757296361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b15a3b964e89068f45a7b48912eb1b1",0.000795749635944542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01d2438fd05e3e4b8f94143439665583",0,0,0,0,0,0,0.00101341148762726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cddb01a0b240945aa6ebe58ae541cea2",0.00344824842242635,0,0.00283308344084522,0.00268274268281933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f652e7d536f18c98ef07c023937cfdb7",0.0315647355591335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
