seq,sample,rel_ab,Kingdom,Phylum,Class,Order,Family,Genus,Species,date,media,timepoint,notes
1a78865d2083e443fbc5b19b0ea17fc5,I,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_52816,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
1a78865d2083e443fbc5b19b0ea17fc5,Ia,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_52816,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
1a78865d2083e443fbc5b19b0ea17fc5,J,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_52816,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
1a78865d2083e443fbc5b19b0ea17fc5,Ja,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_52816,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
1a78865d2083e443fbc5b19b0ea17fc5,Jb,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_52816,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
1a78865d2083e443fbc5b19b0ea17fc5,K,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_52816,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
1a78865d2083e443fbc5b19b0ea17fc5,L,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_52816,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
1a78865d2083e443fbc5b19b0ea17fc5,M,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_52816,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
1a78865d2083e443fbc5b19b0ea17fc5,N,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_52816,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
1a78865d2083e443fbc5b19b0ea17fc5,Na,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_52816,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
1a78865d2083e443fbc5b19b0ea17fc5,P,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_52816,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
1a78865d2083e443fbc5b19b0ea17fc5,Q,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_52816,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
1a78865d2083e443fbc5b19b0ea17fc5,Qa,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_52816,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
7aaece58fc746f9480457f6056857dfe,5-10,0.119387779466894,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
7aaece58fc746f9480457f6056857dfe,H,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
7aaece58fc746f9480457f6056857dfe,Ha,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
7aaece58fc746f9480457f6056857dfe,I,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
7aaece58fc746f9480457f6056857dfe,Ia,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
7aaece58fc746f9480457f6056857dfe,J,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
7aaece58fc746f9480457f6056857dfe,Ja,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
7aaece58fc746f9480457f6056857dfe,Jb,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
7aaece58fc746f9480457f6056857dfe,K,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
7aaece58fc746f9480457f6056857dfe,L,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
7aaece58fc746f9480457f6056857dfe,M,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
7aaece58fc746f9480457f6056857dfe,N,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
7aaece58fc746f9480457f6056857dfe,Na,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
7aaece58fc746f9480457f6056857dfe,P,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
7aaece58fc746f9480457f6056857dfe,Q,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
7aaece58fc746f9480457f6056857dfe,Qa,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
303f7af49ecdd12099842ae3af234567,5-10,0.0039795926488964,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
303f7af49ecdd12099842ae3af234567,H,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
303f7af49ecdd12099842ae3af234567,Ha,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
303f7af49ecdd12099842ae3af234567,I,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
303f7af49ecdd12099842ae3af234567,Ia,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
303f7af49ecdd12099842ae3af234567,J,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
303f7af49ecdd12099842ae3af234567,Ja,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
303f7af49ecdd12099842ae3af234567,Jb,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
303f7af49ecdd12099842ae3af234567,K,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
303f7af49ecdd12099842ae3af234567,L,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
303f7af49ecdd12099842ae3af234567,M,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
303f7af49ecdd12099842ae3af234567,N,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
303f7af49ecdd12099842ae3af234567,Na,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
303f7af49ecdd12099842ae3af234567,P,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
303f7af49ecdd12099842ae3af234567,Q,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
303f7af49ecdd12099842ae3af234567,Qa,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
05f1e3ae2775e34620e57edf62271d6d,5-10,0.0026530617659309,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
05f1e3ae2775e34620e57edf62271d6d,H,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
05f1e3ae2775e34620e57edf62271d6d,Ha,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
05f1e3ae2775e34620e57edf62271d6d,I,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
05f1e3ae2775e34620e57edf62271d6d,Ia,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
05f1e3ae2775e34620e57edf62271d6d,J,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
05f1e3ae2775e34620e57edf62271d6d,Ja,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
05f1e3ae2775e34620e57edf62271d6d,Jb,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
05f1e3ae2775e34620e57edf62271d6d,K,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
05f1e3ae2775e34620e57edf62271d6d,L,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
05f1e3ae2775e34620e57edf62271d6d,M,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
05f1e3ae2775e34620e57edf62271d6d,N,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
05f1e3ae2775e34620e57edf62271d6d,Na,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
05f1e3ae2775e34620e57edf62271d6d,P,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
05f1e3ae2775e34620e57edf62271d6d,Q,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
05f1e3ae2775e34620e57edf62271d6d,Qa,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_115519,midas_s_115519,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
dc960b31bf96a79c812f9e13fe5b26aa,5-10,0.0010612247063723,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
dc960b31bf96a79c812f9e13fe5b26aa,H,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
dc960b31bf96a79c812f9e13fe5b26aa,Ha,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
dc960b31bf96a79c812f9e13fe5b26aa,I,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
dc960b31bf96a79c812f9e13fe5b26aa,Ia,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
dc960b31bf96a79c812f9e13fe5b26aa,J,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
dc960b31bf96a79c812f9e13fe5b26aa,Ja,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
dc960b31bf96a79c812f9e13fe5b26aa,Jb,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
dc960b31bf96a79c812f9e13fe5b26aa,K,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
dc960b31bf96a79c812f9e13fe5b26aa,L,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
dc960b31bf96a79c812f9e13fe5b26aa,M,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
dc960b31bf96a79c812f9e13fe5b26aa,N,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
dc960b31bf96a79c812f9e13fe5b26aa,Na,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
dc960b31bf96a79c812f9e13fe5b26aa,P,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
dc960b31bf96a79c812f9e13fe5b26aa,Q,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
dc960b31bf96a79c812f9e13fe5b26aa,Qa,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
534be7183f24b21ccc3a792f5c7e5169,5-10,0.016448982948772,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
534be7183f24b21ccc3a792f5c7e5169,H,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
534be7183f24b21ccc3a792f5c7e5169,Ha,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
534be7183f24b21ccc3a792f5c7e5169,I,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
534be7183f24b21ccc3a792f5c7e5169,Ia,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
534be7183f24b21ccc3a792f5c7e5169,J,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
534be7183f24b21ccc3a792f5c7e5169,Ja,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
534be7183f24b21ccc3a792f5c7e5169,Jb,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
534be7183f24b21ccc3a792f5c7e5169,K,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
534be7183f24b21ccc3a792f5c7e5169,L,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
534be7183f24b21ccc3a792f5c7e5169,M,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
534be7183f24b21ccc3a792f5c7e5169,N,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
534be7183f24b21ccc3a792f5c7e5169,Na,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
534be7183f24b21ccc3a792f5c7e5169,P,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
534be7183f24b21ccc3a792f5c7e5169,Q,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
534be7183f24b21ccc3a792f5c7e5169,Qa,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
64303da63d4474d55a0486a7f379c2ba,5-10,0.0469591932569782,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
64303da63d4474d55a0486a7f379c2ba,H,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
64303da63d4474d55a0486a7f379c2ba,Ha,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
64303da63d4474d55a0486a7f379c2ba,I,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
64303da63d4474d55a0486a7f379c2ba,Ia,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
64303da63d4474d55a0486a7f379c2ba,J,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
64303da63d4474d55a0486a7f379c2ba,Ja,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
64303da63d4474d55a0486a7f379c2ba,Jb,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
64303da63d4474d55a0486a7f379c2ba,K,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
64303da63d4474d55a0486a7f379c2ba,L,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
64303da63d4474d55a0486a7f379c2ba,M,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
64303da63d4474d55a0486a7f379c2ba,N,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
64303da63d4474d55a0486a7f379c2ba,Na,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
64303da63d4474d55a0486a7f379c2ba,P,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
64303da63d4474d55a0486a7f379c2ba,Q,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
64303da63d4474d55a0486a7f379c2ba,Qa,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
0f4a7eac09f580255faedbb1da343681,5-10,0.013530615006247998,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
