"seq","5-10","H","Ha","I","Ia","J","Ja","Jb","K","L","M","N","Na","P","Q","Qa"
"b544934712491c579a6fc0437ffdeeca",0.00530612353186195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b757c414a3bc227758c09624ca177986",0,0.0213950270825384,0.116295460952918,0.0625154941418671,0,0.0200223912375248,0.0403363430450836,0,0.00378404247031196,0.020468601424511,0.0159459962261142,0.00310234440288596,0,0,0,0
"705d47705664e0e9d6dd0e670d8c2081",0,0,0,0.000538926673636785,0,0,0,0,0,0,0,0,0,0,0,0
"133665f9942b3d081efe500725f373da",0.0103469408871308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dee648358426ec8050d91246a7da2777",0.00318367411911717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d580dfb68684d8bcb4505d85be36a809",0.00106122470637239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e11faaea7fe3b63b13f607b41aea228a",0,0.00427900541650769,0,0.00269463336818392,0,0.00112802204155069,0,0,0,0,0,0,0,0,0,0
"48a7ab8e593ebe5f41034be027c6be7e",0.00185714323615168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07d5f956dc0652fbd2d22ea90b1bb136",0,0,0,0,0,0.00394807714542742,0,0,0.00244849806902539,0,0,0,0,0,0,0
"014f2ae2bd69cc0ab8e5ee1ca2963a01",0,0.0014263351388359,0,0,0,0.000282005510387673,0,0,0.000222590733547762,0.00129548110281715,0.00144963602055584,0.000775586100721489,0,0,0,0
"6c75ae436af6e5a1e5b5cdec03d1fd65",0.0488163364931299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39cac4a36166865b44a1420c2bd4569a",0.00212244941274478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113b0d8ebf97fc5aba85fa06ecfdbb1a",0,0.0103409297565603,0,0.0102396067990989,0,0.0073321432700795,0,0,0.00467440540450301,0.00570011685239547,0.00724818010277919,0.00387793050360744,0,0.00174156449488297,0,0
"0a25bdc3567a1af9c215a6efaf816439",0,0,0,0,0,0.00620412122852881,0,0,0.00400663320385972,0.0194322165422573,0.0118386941678727,0.00736806795685415,0,0.00981609078934036,0,0
"b0c74390aa5ac540757eb2256575019e",0,0,0,0,0,0,0,0,0.00600994980578958,0.0215049863067647,0.0173956322466701,0.00872534363311675,0.0244058696116416,0.0137741919140744,0,0
"f9a66a17b5f9dce559c28ff645d872b3",0,0,0,0.00538926673636785,0,0,0,0,0,0,0,0,0,0,0,0
"cae0d3b0980184e9483154fe9b393493",0,0.00570534055534359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b2df4752917d048ab824271c02ad68aa",0.00769387912119982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cb08126894ac0c8eeddc7b86d1ab1eb9",1.2185512690921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9dbf6f8ac7171f579caa23498080e7ea",0.00185714323615168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b6a595a6fc20f9f06cf625ed712d163",0.00504081735526885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d5c1df7b4eb6d1dad40cfc965a64dc91",0.0504081735526885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6075255b58efbd350ad34112f80f970a",0.8840001804082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d014102205e1a5fa0830e8f27b93270f",0.00159183705955858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84bee12f9a868308b8d822a4791ff8b1",0.0103469408871308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40f33a63b1b706f8fee517f9f6f6d367",0.0963061421032943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6d9f5e802552ba002b8efdef2f9bbfec",0.0612857267930055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b7bc2902499297dc5de20e8748a42d33",0.220734738925457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92cb433f34320956950648a61a61e395",0.00875510382757221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82fc6e36dd2370048db2e2b7f02fd189",0.00106122470637239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e21f14506da976def600538a8f860f0b",0.112755125052066,0,0,0,0,0,0,0,0,0.00103638488225372,0,0,0,0,0,0
"2ac77d9e71c04c362eb0b22647bc57f5",0.0644694009121226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e469b851eb487386da166f1f8b20a40f",0.00212244941274478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aca75c6d71a8933275a447e83269faba",0.0193673508912961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3d94d8b70e7c5bf96bbb6b29f432ec1b",0.0175102076551444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"afadb45931725b52385058d29f76447e",0.0148571458892134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431f2ccf07657913dc86d93668a91e9c",0.00557142970845504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b022522a963a8f8fa28d9d2fc3344e87",0.208000042448988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ccbd454b224dc84efdde550255ca527",0.0172449014785513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99b446af7d82c16878fe433d7f2e23e7",0.00610204206164124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b7533224f1ef2f4739006dd83c6bf4d2",0.0575714403207021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40870adeb00d39b72fbca1d2be29ab07",0.166877585077058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c797aedcc1b7855b7af687d34a0998d7",0.0095510223573515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e50bf3eae192d3ce32f00a74ffb97e3",0.0665918503248674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e17dcd58f6ca08bacf65afcde751be53",0.0371428647230336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d79b4530e47feda71be7e93aa663f0b0",0.00397959264889646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d837cc6d80881adecbb106f01c1b042",0.223653106867981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c66eb033bf0d849bf345c2a07db3727e",0.0331632720741372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c9e59947328c667e941ac56abed5c99f",0.079061240624743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04e715f54c06e9ccf25afba02b343b5c",1.29071454912542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07e00e1bcc9d9a3c50591f721785e591",3.26432719680147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"faea8df7b37bdc2fd653a1c156baf7db",0.0615510329695986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43a837e225147b88f58a65ccc8412c7c",0.0132653088296549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"915047629ceb2cfb1fb1d4ff467c9002",0.0100816347105377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40dc5c18cc4351517876235855be9721",0.0127346964764687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92cb26786c713a9a22e36dc8c8913a44",0.0095510223573515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0ca6969eac50942ccc0687eb855a0d79",0.00185714323615168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8ca8a2ee539e5a54b184bbf80e861033",0.00610204206164124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee00e22b5b23fa6d7e2502177a8a70c7",0.016448982948772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81658f20c85c240a8529c9f65f993851",0.0137959211828411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23f3e8af4976b7963035af445f28e69e",0.00238775558933788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a73d6b4ed74fd4af4a3c77ef62e48ec5",0.0530612353186195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c70fe7d64a90f53b96f959c4469709ac",0.00742857294460672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66a02ed3c1738629e43ea7ca4005dafa",0.00265306176593097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46106a1395497d731c64d8d5b56c3771",0.00397959264889646,0,0,0.00161678002091035,0,0,0,0,0,0,0,0,0,0,0,0
"ec0ca50d7a1c6ee56a7ed9d776d9c0d1",0,0,0,0,0,0.000564011020775346,0,0,0.000667772200643287,0,0.0036240900513896,0.00252065482734484,0,0.0134575438240957,0,0
"be2d073abdb45af47fc76fa5752fb3f5",0,0,0,0,0,0,0,0,0,0.00207276976450745,0,0,0,0.00221653662985105,0,0
"68c7aa8355d0b7c6e75c67d5df51d569",0.0854285888629773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6beaf7c505778021c6d149ffc3a6d02d",0.0480204179633506,0.00320925406238077,0,0,0,0.00169203306232604,0,0,0.00244849806902539,0,0.00193284802740779,0,0,0,0,0
"abe0e2740f8459c2e33550945597567d",0,0,0,0,0,0,0,0,0,0.00103638488225372,0,0,0,0.000158324044989361,0,0
"8b0ebd33e66653c42aa292e40bf6291c",0,0.00320925406238077,0.0176205243868058,0.00862282677818856,0,0.00479409367659044,0,0,0.00912622007545826,0.0378280482022609,0.00314087804453765,0.00426572355396819,0,0.00854949842942547,0,0
"df718da3c7d5615d6f30a415de90fea7",0.00132653088296549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b21e9a2a1e6186cdab5d075a2e3bdeba",0,0,0,0,0,0,0,0,0,0,0,0.00426572355396819,0,0,0,0
"09eb2ace0ecf6426286819c37b4010e0",0.0153877582423996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0a57a465cfa8639424b461d0dbc7ed66",0.000795918529779292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e9e060e5e0e46911cad92b8292aeefd7",0.4420000902041,0.00748825947888846,0,0.00431141338909428,0.0276847263364802,0.00507609918697811,0,0,0,0,0.00144963602055584,0,0,0,0,0
"9874202de61384a91f48d042f2ccafbc",0.0130000026530618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af62b8aa99dba188ac2f26d05dff89d1",0.126285740058314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca7dd43ffcedbade1adc51132a0deec1",0.00344898029571026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49eabe5ac42dea1466d651d64825b6c6",0.00716326676801363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7bee0db5d6c5c416f00bf1e6faffc9a8",0.00344898029571026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ce8113a40dc776a5daa50784544c8b8",0,0,0,0,0,0,0,0,0,0.00207276976450745,0.00217445403083376,0,0,0.000791620224946803,0,0
"373d9c7b19e02b42024ac7d4b55dd1a8",0.00132653088296549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23a68909643e167f508a7baac78d7026",0,0.00891459461772435,0,0.00485034006273106,0,0.00705013775969182,0,0,0.0276012509599225,0.0106229450431007,0.00748978610620517,0.00407182702878782,0,0.0201071537136488,0.00842625621436396,0
"13c192d50cff7e65ab17657c4769d790",0.00557142970845504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472fdc0687378563f0c9da6da7638e1a",0.00424489882548956,0.0542007352757641,0.0493374682830561,0.0382637938282117,0.102433487444977,0.0482229422762921,0.0682615036147569,0.0529170525201746,0.0255979343579927,0.0349779897760631,0.0260934483700051,0.0188079629424961,0,0.00649128584456379,0,0
"caddc7c3f8e30f2e74778fca73689c4b",0,0.0014263351388359,0.0281928390188892,0.00916175345182534,0,0.00620412122852881,0,0,0.00979399227610155,0.0145093883515521,0.0113554821610207,0.0056229992302308,0,0.00712458202452123,0,0
"91f0e5c44114d5c9a43a1eec10154a17",0.00238775558933788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50bef0776b442d38fe4de5a83b9187a8",0.00265306176593097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b3f93408aee639f8a0d3499050b9ff3",0.00424489882548956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba7e734314ca58b585509a99c1dc8f97",0,0.00249608649296282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75d80c6719572b77733668a43dddaa60",0.00583673588504814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5c9fb7a940057c1f9f962c0feb1bab79",0.00238775558933788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49196b1aebe801d08aeafc3c6ee37b63",0.00238775558933788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d3156233792852376762d588f607ac71",0,0.00570534055534359,0,0,0,0.00197403857271371,0,0,0,0.00414553952901489,0.00531533207537141,0.00271455135252521,0,0.00554134157462762,0,0
"2fab6fd26dd55de5095ef7e45c45017b",0,0,0,0,0,0,0,0,0.000222590733547762,0,0,0,0,0,0,0
"648e7c40b893d19a0a37273a6e507e90",0,0.000356583784708974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c41a7fd62f9ed9348949825d0bd354c",0,0,0,0,0,0,0,0,0,0,0,0.000193896525180372,0,0,0,0
"75dd0ee2682cb0bf3146f334b0c41c93",0,0,0,0,0,0.00902417633240554,0,0.039687789390131,0.0598769073243481,0.0259096220563431,0.0036240900513896,0.00213286177698409,0,0.00934111865437228,0,0
"55c520d7fe25c3a704fca36f36fde991",0,0,0,0.0215570669454714,0,0,0.0217195693319681,0,0.0523088223837242,0.0228004674095819,0,0,0,0,0,0
"60da7a21ae2997bc70a9730fd8151a29",0,0,0,0,0,0,0,0,0,0.00310915464676117,0.00289927204111168,0,0,0,0,0
"4f4dc6bfd6d1b43335fe96fd6eb3e297",0.00132653088296549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1351e87aa6c89a114e5104be8fe7c817",0.00530612353186195,0,0,0,0,0.00169203306232604,0,0,0.00111295366773881,0.00233186598507088,0.00386569605481557,0.00232675830216447,0,0.00126659235991488,0,0
"c667b7a7367b1dbad8a24df3fef9441a",0.0183061261849237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9298ac3ee3ca7f2d3eb2fcd739324462",0.00742857294460672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dd845f9a83e4214b3e9e1a1ead34f609",0.0127346964764687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b335f368deba69c6c95c18da31dc5f4",0.335347007213675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f2cd13764c9588bd921f3a53138830da",0.16104084919201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c1758cff014a807d58bd737c76ec233",0.016448982948772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"021debed55af14cc6451649e0fcd3ad0",0.0262653114827166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283755ba25c1e02155384ef6f268c2ae",0.0870204259225359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f41bea56ea28ecfb10b1e83a77ff160",0.00238775558933788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e75112095b671ec01db52f4beeb04879",0.00318367411911717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d42056f27a6c002a2241048c320f9aa8",0.00716326676801363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d62995b61a683553373d223efcb7aeaf",0.00795918529779292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563814b59f2c0241d0cdec1b99b7f781",0.00848979765097911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3890b069eb54ede0917072f32a071c12",0.00424489882548956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08beb3b3788f0fb047aa7b0b035a64a6",0.00716326676801363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e87704cad17d9767ed0a558cf847a28",0.00318367411911717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f86e4e85aad39b874e531be8848dcb97",0.00557142970845504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d2be8e2152e95e0f171c4b66568e6f9",0.00291836794252407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206069e5a5041e6c7f39a4141aefdc19",0,0.0199686919437026,0.070482097547223,0.0210181402718346,0,0.0203043967479125,0,0,0,0.00466373197014175,0.0205365102912077,0.0618529915325387,0.216602092803319,0.285933225250785,0.345476504788922,0.186626178275448
"fce18edf79b54a689065dd7c2dcc5def",0.00583673588504814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fbb4d97e016a3fae74e1e3b81805e48e",0,0.0356583784708974,0,0.0253295536609289,0,0.00676813224930415,0,0,0,0,0,0.0091131366834775,0,0.000949944269936164,0,0
"3d2934799990a0d03a472740c51dcbb9",0,0,0,0,0,0,0.00620559123770517,0,0,0,0,0,0,0,0,0
"9711e5e56376fe411f8d9ca9e739c6f1",0,0.0499217298592564,0.0493374682830561,0.0371859404809382,0.0802857063757925,0.0332766502257454,0,0.0352780350134497,0.00489699613805077,0.0448236461574735,0.0594350768427894,0.0560360957771276,0.045761005521828,0.0512969905765528,0.0589837935005477,0.0537736445878408
"36932f198f0d72739c13f82998a6364d",0,0,0,0,0,0,0,0,0,0,0,0.000193896525180372,0,0,0,0
"b9d27d1dc44fea66778479161f6ed7c6",0.0594285835568538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f94941df072a2ce7df898dbbc4971c45",0.00822449147438602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07aff16bdfb251a445d0583df066658e",0,0,0,0,0,0,0,0,0,0,0,0,0.0122029348058208,0,0,0
"cf9d6956cc5e9b057171f8ba480e6fbf",0,0.0164028540966128,0.0246687341415281,0.0210181402718346,0,0.0349686832880714,0.0279251605696733,0,0.0218138918876807,0.0126957148076081,0.00893942212676101,0.00601079228059154,0,0.00696625797953187,0,0
"0c3fbf81fa504f4fc2603e504474a1bf",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791620224946803,0,0
"96081852258501d40fba8d2ddf0541ac",0,0,0,0,0.0138423631682401,0,0,0,0,0,0,0,0,0,0,0
"7e19fffce24aab1692689a26dff5f328",0,0,0,0,0,0.00648612673891648,0,0,0,0,0,0,0,0,0,0
"2a259a83523139e7d1a7dbd894e2ae4d",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142491640490425,0,0
"42bdb37eaf4585993d2dadc410341bfc",0,0,0,0,0,0,0,0,0.0151361698812478,0.0220231787478916,0.0173956322466701,0.00717417143167377,0,0.0216903941635424,0,0
"712f87f5d819a247fd620da2e5d1ba23",0,0.00463558920121666,0,0,0,0,0,0,0,0,0,0,0,0.0256484952882764,0,0
"c2d746ce5aed150d6696eed8143ec2c7",0,0,0,0,0,0,0,0,0,0.0114002337047909,0.0229525703254674,0.0147361359137083,0,0.0123492755091701,0,0
"60afbfee9ee6fb92816d66611d1ffb57",0,0,0,0,0,0,0,0,0,0,0,0.00853144710793638,0,0,0,0
"742bfc36f3a40d87bc080ab54fdf0b05",0.00212244941274478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85b80813a3be5e162f462e085b709b85",0,0.00320925406238077,0,0,0,0.00592211571814113,0,0,0.00311627026966867,0.0093274639402835,0.0111138761575948,0.0137666532878064,0,0.0305565406829466,0.0758363059292756,0.0917315113557285
"b78bdac2d66434f67db2a71b6f893639",0.235857190991263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eaa037ee5d32a43f07a4cbfaf7080884",0.00291836794252407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"870ed496f1d2c0a854ad1f59b3df7224",0.00212244941274478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47bb78bbb9b7eab1a487de7f1521ddd6",0,0.00784484326359743,0,0.00215570669454714,0,0.00225604408310138,0,0,0.00111295366773881,0.00207276976450745,0.0036240900513896,0.00542910270505042,0,0.00633296179957442,0.0112350082858186,0.00948946669197191
"cf5a736328e34ae09ad43b76da30ed99",0.00344898029571026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e7fedde48db99c6379c14aea36d0e5d2",0,0,0,0,0,0.0031020606142644,0,0,0,0,0.00410730205824154,0,0,0.00126659235991488,0,0
"e8a175a7e2f98b4c540ba8c39c2e16dc",0,0,0,0,0,0,0,0,0,0,0,0.00174506872662335,0,0,0,0
"8d9e04bcb72dc816e2a95089bcea61eb",0,0.000713167569417948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce11bce162fe02427116266824ce6892",0.00212244941274478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52b604057878bf8752f3a1b04785376f",0.00238775558933788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5e1fc58ad48ef339ba354f5166b6a82f",0.00132653088296549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"839049ed2eabc492bfa76bca3e4f9075",0.0318367411911717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73fc872cf74b23112d674efd5f773616",0.010877553240317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3bb8c91a23a86c8601f5dead53c7b241",0.101877571811749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455800da158eb1acad1d1e9657b345d2",0.00902041000416531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c533cace9e76e9de67e31e528bafa29",0.000795918529779292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f538d22fdb4f50b77253747c9f18ed18",0.0183061261849237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e411053229e1cc8814cc8c0d1989251",0,0,0,0,0,0.0124082424570576,0,0,0,0,0,0,0,0,0,0
"8cc2a5a7c712bb71836060897190bb02",0.00132653088296549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77e27d0665f7fb72b2b325641b3b95ea",0.00902041000416531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c5285812f71ed019e28402a38c1158a",0.00902041000416531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d892477defe0f9cdd8909406acda6427",0.00238775558933788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4835c874610f20a02421b283dbe2f2b6",0,0.00713167569417948,0.0140964195094446,0.00808390010455177,0.0193793084355361,0.0239704683829522,0,0.039687789390131,0.0191428030851076,0.0285005842619774,0.0490460186954725,0.0575872679785706,0.0488117392232832,0.0904030296889249,0.073027553857821,0.110710444739672
"9554148374cd0778fe58481a15ae48d7",0.00344898029571026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"081d925fdef2a04cc28b4971813f4a18",0.00132653088296549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fd363796f24ad824b1a025860c3acb40",0.00822449147438602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b28257e7072537ea4bb77e10e2333cc",0.00265306176593097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a52b829bf001efa256aeabe5472b2638",0.0161836767721789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ec6941975f4e1863852cf87b9af738b2",0.00185714323615168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f23be2076b7f3e2088503d4841c51f06",0,0.00392242163179872,0,0,0,0.000846016531163019,0,0,0,0,0,0,0,0,0,0
"308aa3982d3c398eaae8efce7b0803f2",0.0663265441482743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6aa300d5323cbf75dc53cec3e6acb87c",0,0.0748825947888846,0.0810544121793065,0.0797611476982442,0.0526009800393123,0.0547090690152086,0.052747525520494,0,0.0296045675618524,0.0342007011143728,0.017637238250096,0.00465351660432893,0,0.0044330732597021,0,0
"aca43babf06d3410ce71cad5778ff102",0,0.0442163893039128,0,0.0161678002091035,0,0,0,0,0,0.00570011685239547,0,0.0139605498129868,0.0549132066261936,0.0362562063025636,0.0224700165716372,0.0442841778958689
"f95801513925a658f6f017e67e77e9a0",0,0.0192555243742846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0920f329b65647d14740b55a5052624d",0,0,0.0387651536509727,0,0,0.00479409367659044,0,0,0.00222590733547762,0,0.00193284802740779,0,0,0,0,0
"f687f9aecd37880d471fc69c13c4f256",0.016448982948772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7fea81a0fb9031b1aa53e4dcc0334bf4",0.0122040841232825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87c488a6467b31c46a8e05912b6a0d09",0.00424489882548956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ed583664a71759ab4da92119efb0df87",0.272469443361111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0c9da253a23c96e308df82e07408f9f0",0.15414288860059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dcb31c0c036636a36840c1f3341898d9",0.0530612353186195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37a9f9625f201b6e61c29ac09ec54683",0,0.925334921319788,2.86862137017198,1.15815342164545,0.797320118490629,1.41623167316689,3.50926184492227,2.52237950346166,0.991641717955282,1.1825151506515,1.59387480460114,1.51530134428461,1.50401171481741,1.56740804539467,1.59256242451479,2.29012462832922
"9418ffbc4dee96cca486adf8b5f5493d",0,0.027456951422591,0,0,0,0.0177663471544234,0,0,0.0153587606147956,0.0230595636301453,0.0258518423665791,0.0236553760720054,0,0.0120326274191914,0,0
"6068fd60909c15a33c7dd6f3cf41a189",0,0.00320925406238077,0,0,0,0,0,0,0,0,0,0,0,0.00110826831492552,0,0
"c983ca27c4dffb6920f6059c696adbc2",0.00424489882548956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ab282a70cea4c1440512ab7820c4cad",0.0167142891253651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ba96f5208b35a9fa58a1e50271ece5c",0.073755117092881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88811f3c000a695490dfaba4702345a6",0.00451020500208265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137dec98118422e728bd109bffafd4bb",0.00583673588504814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9ff60b1660430eecb3f6b31e6f3db189",0,0,0,0,0,0.00197403857271371,0,0,0.0035614517367642,0.00466373197014175,0.00555693807879738,0.0110521019352812,0,0.00490804539467018,0,0
"3cabb3834aa4f8f1c38942df4a372056",0.000265306176593097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f00beb51dfba2712cf36ef4f05da691",0.00583673588504814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"074479d786da002e8256e36bc49904fa",0.00238775558933788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d56e57f7a7e3a1b98778de802e7097d0",0,0,0,0,0,0,0,0,0.0035614517367642,0.015027580792679,0.00434890806166752,0.00252065482734484,0,0.00316648089978721,0,0
"ebe4386302d56ad91632ab04d8e4f2a0",0.000795918529779292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349e5c52e64bf4223e4b96bd1aa54075",0.0159183705955858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76ceb1ce6517ef51bfc231b0a2084eba",0.00504081735526885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26491960a83d9ec238fcf87efff319e2",0.0137959211828411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
