daac17ca54538cbc9aada8497262da96	0	0	0	0	0	1	3	9	12	9	22	25	35
894d5f2608f2a0e9e3bf2499f1cc6130	4	0	0	6	0	4	4	0	6	0	9	17	27
deb262fd92af4fdcd3b6240303048b2a	25	14	16	22	14	15	3	6	10	7	12	0	0
8b2843ccdbc3d39c6d758b7f91388341	2	2	2	1	0	0	1	2	2	0	8	9	4
f2fbdc2b912ea775653691981335232f	0	0	0	0	0	0	0	0	2	0	3	8	11
0ef7e12e6eb35a8fd9fac7badac0c381	0	0	0	0	0	0	0	0	5	11	15	84	77
3e7c933c821c9f18e53e1dda439951cf	0	0	0	0	0	0	0	0	6	4	4	30	50
ce264b1fd05f8dfc0dd2941a2b170a3a	0	0	0	0	0	0	0	0	1	0	5	6	11
5c331188779be5bb65a2e80544aa8dea	0	0	0	0	0	0	0	0	2	0	10	7	14
7b43b24e8c817bba9f0008696985ae06	13	15	27	11	4	3	5	4	1	0	3	4	5
f876e4d5cbaa6ac5f3c225bcaf146791	9	25	56	38	20	15	37	24	47	45	53	92	103
9413dd54243692b250670640c660758d	2	5	0	8	0	5	8	5	6	0	15	0	0
65c689dc4b8772012494d43535fd1102	2	8	4	6	0	2	6	0	3	0	0	0	0
cae75e1117d316c3a8f12909f766135b	0	0	0	0	0	2	0	3	8	0	5	14	0
44f513ba8d222b088ba2ad6e7ab85b8c	3	2	4	10	6	24	17	11	10	17	4	0	17
6148c6e49d72c0f24a187a979ba7a5aa	0	0	0	0	0	25	15	9	5	0	0	0	0
5ec4e02584b8c58b33bde92395188ffa	2	3	0	2	0	2	2	6	2	0	3	0	0
aa20c972229ba580ad2044118ab67181	5	2	6	6	5	4	3	0	0	0	0	0	0
19083703874fec5c0e976f6ca4fa6bc9	14	32	49	33	13	23	163	50	26	28	3	10	0
87ec65202e592d81d47b66d1484732df	3	4	0	5	0	3	6	2	0	0	0	0	0
a53b7a494838590a5600a018277e55ea	13	11	20	9	0	12	38	28	19	12	2	0	0
06246fa4c1b00ea76b5539442f32c012	14	6	13	7	7	0	0	1	0	0	0	0	0
0c488eee4c6d02abb4e34df3ec16a09b	3	12	10	10	0	1	3	0	0	0	0	0	0
c4118088ab2644671a1d9d540c060b19	0	0	0	0	0	0	0	0	0	1	5	4	36
dc9b83b9dbf521d0d0b0e1576e44d06a	7	8	7	2	7	0	0	0	0	0	0	0	0
87db021bd3fb687eba7b420338158435	1	0	0	2	0	0	2	0	0	0	0	0	0
451acf82a2350fce17f55d27708aa232	0	0	0	0	0	0	0	0	1	4	6	1	0
da47a34fd036b068ca0c5eaf185e2082	176	132	287	134	73	74	63	55	54	41	22	0	0
817555c3b5d93664c38e8fbec64eba2e	6	0	0	6	0	0	0	4	6	0	19	38	58
3badde1c4760a921d723409ee05fead0	27	14	44	37	7	5	32	28	24	16	7	13	10
25c54c57b4a4283237b33fdae82003c0	1114	637	1300	608	425	216	245	162	85	64	24	27	21
945e47119242497c2e0bc5b3c6b6ba8e	0	0	0	0	0	1	1	22	48	33	35	72	41
924ba8e00fb9f76de6bf217aac8ca9d4	4	0	1	1	3	0	1	3	0	0	0	0	0
69dee006368ff49af541d111152b40c6	2	4	2	2	0	0	0	0	0	0	0	0	0
e144d237c973d831d708cac2c17df968	376	312	447	223	87	60	60	76	35	21	67	125	70
33ee5a4f23a0bf945ce5b4ffa11feef5	0	0	0	0	0	0	2	0	1	0	4	0	0
cfa7e5524c99aac7db9399503a7e846a	3	5	0	8	6	0	0	0	0	0	0	0	0
